Stream,D84,D50,S,Q,h,w,V,V_pred,D_mob,V_adj,h_calc,w_adj,Di_D50,tau_g_star
North Fork Clearwater,0.21133,0.087375,0.0044,261.362027467082,2.24036132921805,80.0965211622877,1.46274087599587,0.947438820414965,0.028,3.34376189481441,1.167277957485,66.962684932312,0.320457796852647,0.111169329284286
North Fork Clearwater,0.21133,0.087375,0.0044,263.627353815659,2.24636302221408,80.1566813111157,1.47037269679477,0.949383368436945,0.012,3.68140882051342,1.09105877005759,65.6339096286225,0.137339055793991,0.242457504457243
North Fork Clearwater,0.21133,0.087375,0.0044,198.78238708764,2.05811693000174,78.2118276391806,1.24020092442857,0.887292281021071,0.021,3.14582489729791,0.991261872256869,63.7462954613798,0.240343347639485,0.12587452346119
North Fork Clearwater,0.21133,0.087375,0.0044,198.499221294068,2.05720762792887,78.2021284114804,1.2391353222063,0.886986596434153,0.005,3.68509974509088,0.877906233127595,61.3566196461773,0.05722460658083,0.468216657668051
North Fork Clearwater,0.21133,0.087375,0.0044,144.697720515362,1.86515968387683,76.0805641092389,1.02406747969453,0.821059881752568,0.005,3.31579428426821,0.749299821605772,58.2396127837996,0.05722460658083,0.399626571523078
North Fork Clearwater,0.21133,0.087375,0.0044,144.697720515362,1.86515968387683,76.0805641092389,1.02406747969453,0.821059881752568,0.004,3.39915067633577,0.735533372874246,57.8747180043944,0.045779685264664,0.490355581916164
North Fork Clearwater,0.21133,0.087375,0.0044,131.955259804616,1.81261335127906,75.4728379079277,0.968695940787446,0.802516939166335,0.006,3.15117727240532,0.726572282248458,57.6335062305481,0.068669527896996,0.322921014332648
North Fork Clearwater,0.21133,0.087375,0.0044,132.52159139176,1.81502142051439,75.5009636909313,0.971200777744778,0.803371768449088,0.003,3.40903597461955,0.687479021710664,56.5451818406906,0.034334763948498,0.611092463742813
North Fork Clearwater,0.21133,0.087375,0.0044,127.424607107461,1.79308723853438,75.2437781822718,0.948501272609434,0.79556718154392,0.005,3.17877683200101,0.703338385108945,56.9939741533333,0.05722460658083,0.375113805391437
North Fork Clearwater,0.21133,0.087375,0.0044,126.575109726745,1.78937296961339,75.2000034082569,0.94468323592909,0.794241485498268,0.004,3.25163099382478,0.688174601150483,56.5650816369122,0.045779685264664,0.458783067433656
North Fork Clearwater,0.21133,0.087375,0.0044,954.2687243381,3.34711635330543,89.6488880355393,3.19382857616066,1.27606829454142,0.074,4.70139487748971,2.48130290996395,81.8020474027157,0.846924177396281,0.089416321079782
North Fork Clearwater,0.21133,0.087375,0.0044,974.09032988815,3.36851633404545,89.8093783504516,3.23366862579396,1.28194338223211,0.072,4.74939153227504,2.50219899175837,81.9670701178696,0.824034334763949,0.092674036731792
North Fork Clearwater,0.21133,0.087375,0.0044,416.253716551041,2.58805745925835,83.4060806923581,1.93661425807667,1.05671718226727,0.047,3.70429937044371,1.54922801369717,72.5331773497394,0.5379113018598,0.087899461770052
North Fork Clearwater,0.21133,0.087375,0.0044,419.085374486762,2.5935025072277,83.4552908432312,1.94454763545496,1.05837787091666,0.006,4.65185661673702,1.30319394357295,69.1300911807257,0.068669527896996,0.579197308254642
North Fork Clearwater,0.21133,0.087375,0.0044,928.783802916608,3.31914657870159,89.4380105330854,3.14211951386745,1.26836705325775,0.055,4.809445853896,2.38377352560057,81.0129784522487,0.629470672389127,0.115576898210937
North Fork Clearwater,0.21133,0.087375,0.0044,917.457171173722,3.30654542646457,89.3425865722626,3.11895718629549,1.26488901971776,0.04,4.95727476529365,2.30362214440405,80.3399511522733,0.457796852646638,0.153574809626937
South Fork Red River,0.19615,0.1065,0.0146,1.11000991080278,0.270960428153177,8.16504521592293,0.501386829031298,0.600287779059068,0.008,1.51198928813487,0.105548531193203,6.9554563308292,0.075117370892019,0.116743072380361
South Fork Red River,0.19615,0.1065,0.0146,1.11000991080278,0.270960428153177,8.16504521592293,0.501386829031298,0.600287779059068,0.004,1.62855081839306,0.099214145501263,6.86992399351385,0.037558685446009,0.219473715805824
South Fork Red River,0.19615,0.1065,0.0146,1.77261786776157,0.327213370329943,8.47263245717965,0.638963783678338,0.769072855208963,0.003,1.9856589055849,0.124306520832648,7.18152333682268,0.028169014084507,0.366641455385184
South Fork Red River,0.19615,0.1065,0.0146,1.77261786776157,0.327213370329943,8.47263245717965,0.638963783678338,0.769072855208963,0.005,1.88016023103109,0.130134192118034,7.24484064463801,0.046948356807512,0.230298085445248
South Fork Red River,0.19615,0.1065,0.0146,1.46963046863939,0.303405905801702,8.34809179838999,0.57983900966147,0.697148604348494,0.004,1.80041569261436,0.115326950392045,7.07790192191198,0.037558685446009,0.255117193291493
South Fork Red River,0.19615,0.1065,0.0146,1.46963046863939,0.303405905801702,8.34809179838999,0.57983900966147,0.697148604348494,0.006,1.7239968290465,0.119591174860454,7.12807945154919,0.056338028169014,0.176366783127538
South Fork Red River,0.19615,0.1065,0.0146,1.54042191703242,0.309213140344387,8.37917590812497,0.594142977852239,0.714638507438194,0.005,1.78782860618503,0.120666842805579,7.14045433957488,0.046948356807512,0.213543746055934
South Fork Red River,0.19615,0.1065,0.0146,1.54042191703242,0.309213140344387,8.37917590812497,0.594142977852239,0.714638507438194,0.005,1.78782860618503,0.120666842805579,7.14045433957488,0.046948356807512,0.213543746055934
South Fork Red River,0.19615,0.1065,0.0146,3.56788899900892,0.43377140041867,8.95402428340944,0.917999999387765,1.09411767453978,0.008,2.30091152282821,0.198143121760939,7.82586584097522,0.075117370892019,0.219158301341644
South Fork Red River,0.19615,0.1065,0.0146,3.56788899900892,0.43377140041867,8.95402428340944,0.917999999387765,1.09411767453978,0.007,2.33383333763062,0.195765381300065,7.80918137134346,0.065727699530517,0.247461001470211
South Fork Red River,0.19615,0.1065,0.0146,6.51281325215914,0.552825290474315,9.38999787193253,1.25379275974599,1.45262378920754,0.008,2.86206745787456,0.274883657707993,8.2782750648101,0.075117370892019,0.304037985040659
South Fork Red River,0.19615,0.1065,0.0146,6.51281325215914,0.552825290474315,9.38999787193253,1.25379275974599,1.45262378920754,0.007,2.90289531753332,0.271567752484981,8.26150271440619,0.065727699530517,0.343280449028634
South Fork Red River,0.19615,0.1065,0.0146,6.4278635140875,0.549907958878413,9.38026348365007,1.24529467944341,1.44397383817227,0.022,2.55871851030511,0.299223750658989,8.39552902811623,0.206572769953052,0.120348946546039
South Fork Red River,0.19615,0.1065,0.0146,6.4278635140875,0.549907958878413,9.38026348365007,1.24529467944341,1.44397383817227,0.014,2.68430538912424,0.287168314823937,8.338696880649,0.131455399061033,0.181500320191753
South Fork Red River,0.19615,0.1065,0.0146,4.81381849072632,0.4894208874535,9.16841914980821,1.07207033720722,1.26294996953184,0.008,2.56454322279673,0.233154690658246,8.05073456424914,0.075117370892019,0.257883218455332
South Fork Red River,0.19615,0.1065,0.0146,4.81381849072632,0.4894208874535,9.16841914980821,1.07207033720722,1.26294996953184,0.013,2.43565937101016,0.243650491333342,8.11158767847939,0.122065727699531,0.165841360068382
South Fork Red River,0.19615,0.1065,0.0146,5.26688376044174,0.507487443729408,9.2338011416953,1.12320348851253,1.31733374773932,0.011,2.56152873027942,0.252030815124687,8.15832218711265,0.103286384976526,0.202735531725644
South Fork Red River,0.19615,0.1065,0.0146,5.26688376044174,0.507487443729408,9.2338011416953,1.12320348851253,1.31733374773932,0.013,2.51650873389775,0.255882229975862,8.1792815123174,0.122065727699531,0.174166925764456
South Fork Red River,0.19615,0.1065,0.0146,4.58728585586861,0.480005413893064,9.13357251052979,1.0456335658599,1.234513941812,0.007,2.55612456222441,0.224390339740675,7.99778320903789,0.065727699530517,0.283644931620248
South Fork Red River,0.19615,0.1065,0.0146,4.58728585586861,0.480005413893064,9.13357251052979,1.0456335658599,1.234513941812,0.015,2.35733301673956,0.240442286339992,8.09326968483167,0.140845070422535,0.141836661840965
South Fork Red River,0.19615,0.1065,0.0146,3.96432111000991,0.45258607045168,9.02886396329169,0.969493855698446,1.15138541163915,0.011,2.31075402470028,0.215941132284637,7.94474026816832,0.103286384976526,0.173704712471389
South Fork Red River,0.19615,0.1065,0.0146,3.96432111000991,0.45258607045168,9.02886396329169,0.969493855698446,1.15138541163915,0.014,2.25227513354072,0.220709383505403,7.97492452264258,0.131455399061033,0.139495973990428
South Fork Red River,0.19615,0.1065,0.0146,3.25640662607957,0.418092921230329,8.88963898264226,0.875572715850139,1.04629296901116,0.014,2.09746695711388,0.19834959881548,7.82730521829724,0.131455399061033,0.125363815701559
South Fork Red River,0.19615,0.1065,0.0146,3.25640662607957,0.418092921230329,8.88963898264226,0.875572715850139,1.04629296901116,0.015,2.08212846599112,0.199590893830181,7.83592698615402,0.140845070422535,0.11773846666346
South Fork Red River,0.19615,0.1065,0.0146,3.53957241965171,0.432380719736054,8.94838962948359,0.914218752425135,1.08987890694586,0.008,2.29429029812427,0.197288456664773,7.81989186688432,0.075117370892019,0.2182129899474
South Fork Red River,0.19615,0.1065,0.0146,3.53957241965171,0.432380719736054,8.94838962948359,0.914218752425135,1.08987890694586,0.013,2.17881364750943,0.206144899689354,7.88057882202279,0.122065727699531,0.140313078576437
South Fork Red River,0.19615,0.1065,0.0146,2.49469064137052,0.375523288952446,8.70446516439742,0.762690363381871,0.916232517372094,0.008,2.02204702412787,0.163236020751484,7.55804464303344,0.075117370892019,0.180548932043308
South Fork Red River,0.19615,0.1065,0.0146,2.49469064137052,0.375523288952446,8.70446516439742,0.762690363381871,0.916232517372094,0.005,2.12595132187385,0.156469286138299,7.49953435961579,0.046948356807512,0.276903221529595
South Fork Red River,0.19615,0.1065,0.0146,2.1605550049554,0.354379812208657,8.60614052759613,0.707943256423353,0.851696437177753,0.005,2.01871942707799,0.14478149958368,7.392244130806,0.046948356807512,0.256219381081422
South Fork Red River,0.19615,0.1065,0.0146,2.1605550049554,0.354379812208657,8.60614052759613,0.707943256423353,0.851696437177753,0.004,2.06737753231104,0.141906180820387,7.36452181102659,0.037558685446009,0.313913672723887
South Fork Red River,0.19615,0.1065,0.0146,1.24026617584596,0.283351588315238,8.23693140912319,0.531048672795783,0.637087094647605,0.002,1.82500898935273,0.098971838242236,6.86654465464734,0.018779342723005,0.43787540555656
South Fork Red River,0.19615,0.1065,0.0146,1.24026617584596,0.283351588315238,8.23693140912319,0.531048672795783,0.637087094647605,0.003,1.74741102951895,0.102619418266468,6.9165617626258,0.028169014084507,0.302675455897058
South Fork Red River,0.19615,0.1065,0.0146,0.860824012459295,0.244573635404975,8.0026902567907,0.439520620147003,0.522935248009245,0.004,1.48748271603966,0.086606306125366,6.68209918175573,0.037558685446009,0.191583646883385
South Fork Red River,0.19615,0.1065,0.0146,0.860824012459295,0.244573635404975,8.0026902567907,0.439520620147003,0.522935248009245,0.003,1.53414816931677,0.084418552021153,6.6467400984344,0.028169014084507,0.248992092830066
South Fork Red River,0.19615,0.1065,0.0146,0.611638114115815,0.213106377411076,7.78952259016021,0.368211867410977,0.433023787041748,0.002,1.41957682423872,0.067897295461743,6.34575295640484,0.018779342723005,0.300394095073163
South Fork Red River,0.19615,0.1065,0.0146,0.611638114115815,0.213106377411076,7.78952259016021,0.368211867410977,0.433023787041748,0.002,1.41957682423872,0.067897295461743,6.34575295640484,0.018779342723005,0.300394095073163
South Fork Red River,0.19615,0.1065,0.0146,0.532351691915617,0.201510276125423,7.70455331656664,0.342660863100933,0.400695860345439,0.003,1.29380032876354,0.06537893250096,6.29351870609877,0.028169014084507,0.192834831214953
South Fork Red River,0.19615,0.1065,0.0146,0.532351691915617,0.201510276125423,7.70455331656664,0.342660863100933,0.400695860345439,0.003,1.29380032876354,0.06537893250096,6.29351870609877,0.028169014084507,0.192834831214953
South Fork Red River,0.19615,0.1065,0.0146,0.538015007787059,0.202371469859945,7.71099691318927,0.344544327223106,0.40307973399448,0.002,1.35665922701368,0.063433735076163,6.25177642619664,0.018779342723005,0.280646221852116
South Fork Red River,0.19615,0.1065,0.0146,0.37377884751522,0.174744243986262,7.49228579633119,0.285304114529858,0.328131916959046,0.001,1.28620773504533,0.049240596045515,5.90174704174301,0.009389671361502,0.435704668039105
South Fork Red River,0.19615,0.1065,0.0146,1.55174854877531,0.310127408388946,8.3840268198522,0.596401967962384,0.717395536148134,0.006,1.7579235126373,0.123138653635131,7.16847798683916,0.056338028169014,0.181598418492213
South Fork Red River,0.19615,0.1065,0.0146,8.55160696587852,0.616956270922107,9.59421713843866,1.44375777155793,1.64063685018801,0.022,2.83928140065529,0.349763875349519,8.61121315424997,0.206572769953052,0.140676379617162
South Fork Red River,0.19615,0.1065,0.0146,7.16409457737505,0.574472382353037,9.46096674531637,1.31724684943705,1.51655205743305,0.013,2.81439113531036,0.302634994429523,8.41119512722087,0.122065727699531,0.205989320217764
South Fork Red River,0.19615,0.1065,0.0146,11.0151493699561,0.683221106210068,9.7880237236878,1.64605609813386,1.83028955288153,0.034,2.97422543122161,0.418106750213917,8.85787043883859,0.31924882629108,0.108812095421091
South Fork Red River,0.19615,0.1065,0.0146,7.58884326773326,0.587962877751187,9.5041141439538,1.35713972150049,1.55615696789816,0.006,3.11948998193243,0.291085003361284,8.3574185936674,0.056338028169014,0.429276873643914
South Fork Red River,0.19615,0.1065,0.0146,2.97324083250743,0.403042526340321,8.82598021212178,0.835269830989347,1.00032610767149,0.016,2.0009644127247,0.191093391617575,7.77579966143818,0.150234741784038,0.105680436273356
South Fork Red River,0.19615,0.1065,0.0146,0.988248619566756,0.258565294463685,8.09044115666201,0.472100336196883,0.563763523150845,0.008,1.45052932110634,0.099178809443487,6.86943169344829,0.075117370892019,0.109697774081433
South Fork Red River,0.19615,0.1065,0.0146,2.80900467223559,0.393917965978326,8.78644949235726,0.811042821476254,0.972443001845561,0.007,2.14070106348886,0.171974942535566,7.63011822292294,0.065727699530517,0.217388239049287
South Fork Red River,0.19615,0.1065,0.0146,10.1090188305253,0.659989271602586,9.7218694278184,1.57446450577502,1.7643542280898,0.049,2.77306939641521,0.412426680578559,8.83896697671422,0.460093896713615,0.07447655580021
South Fork Red River,0.19615,0.1065,0.0146,9.28783802916608,0.637835583399453,9.65701772313682,1.50686168284045,1.70091758933572,0.029,2.84187536712996,0.375287126235632,8.70855172333242,0.272300469483568,0.114507670700945
South Fork Red River,0.19615,0.1065,0.0146,12.9689933456039,0.729693323355817,9.91510613823594,1.79134425873825,1.96035244393449,0.018,3.37684287499757,0.431460489673801,8.90131935527441,0.169014084507042,0.212098422533249
South Fork Red River,0.19615,0.1065,0.0146,11.666430695172,0.699222126625061,9.83254346425667,1.69577214204334,1.87534871950287,0.04,2.98567126752863,0.437960160958624,8.92198303068908,0.375586854460094,0.096882096212059
South Fork Red River,0.19615,0.1065,0.0146,4.81381849072632,0.4894208874535,9.16841914980821,1.07207033720722,1.26294996953184,0.01,2.50447489802528,0.237920383133962,8.0786978850534,0.093896713615024,0.210523490530657
South Fork Red River,0.19615,0.1065,0.0146,4.02095426872434,0.455180645801241,9.03898725427946,0.976643583078181,1.15926972619648,0.021,2.16841973320101,0.230741905986598,8.03635852222376,0.197183098591549,0.097224583763473
South Fork Red River,0.19615,0.1065,0.0146,1.05904006795979,0.265875818908124,8.13478073348436,0.489325928081063,0.585268011369186,0.003,1.65163500240383,0.094299210482373,6.79970763781862,0.028169014084507,0.278135045059121
South Fork Red River,0.19615,0.1065,0.0146,1.35070083533909,0.293261121864179,8.29262347440778,0.555038691794745,0.666695197527188,0.005,1.70562638303212,0.112441073849146,7.0428794920881,0.046948356807512,0.198986627660306
South Fork Red River,0.19615,0.1065,0.0146,5.38015007787059,0.511857753254622,9.24933542395754,1.13565156528384,1.33045136838108,0.015,2.49781158764377,0.262252087950643,8.21326338518097,0.140845070422535,0.154702241780985
South Fork Red River,0.19615,0.1065,0.0146,6.96587852187456,0.568013206121231,9.44001899674667,1.29824041251269,1.49752473857646,0.02,2.66146642494166,0.309952834573792,8.44421483705268,0.187793427230047,0.137130648023556
South Fork Red River,0.19615,0.1065,0.0146,3.85105479258106,0.447329732212357,9.00821138204415,0.955045127187679,1.13540232680012,0.011,2.28662302003222,0.21256739683206,7.92297828015195,0.103286384976526,0.170990853650032
South Fork Red River,0.19615,0.1065,0.0146,2.23134645334844,0.359014219887991,8.62808800095215,0.719865431989958,0.865830025635399,0.015,1.81646869627648,0.162637735018605,7.55297009009878,0.140845070422535,0.095939835606935
South Fork Red River,0.19615,0.1065,0.0146,1.88022086931899,0.335077541915868,8.51216969732173,0.658769985167511,0.792942631592145,0.009,1.80354099433578,0.141614029525768,7.36167366675092,0.084507042253521,0.139229954954627
South Fork Red River,0.19615,0.1065,0.0146,0.724904431544669,0.228208749333873,7.89477854238513,0.402086082079735,0.475810693881321,0.007,1.31767095869856,0.083050374880018,6.62415844208673,0.065727699530517,0.10498142625526
South Fork Red River,0.19615,0.1065,0.0146,1.33371088772476,0.291768908325958,8.2843348852436,0.551411181453625,0.662227435687279,0.007,1.63786918828079,0.115093276886815,7.0750988963378,0.065727699530517,0.145485873813636
South Fork Red River,0.19615,0.1065,0.0146,4.16253716551041,0.461573078870499,9.06373217919688,0.994308421874055,1.17867966039357,0.012,2.33031304198262,0.22349784294077,7.99227544054691,0.112676056338028,0.164801439744204
South Fork Red River,0.19615,0.1065,0.0146,2.65326348577092,0.384966235310262,8.74694553869325,0.787429800245761,0.945085592269181,0.006,2.13184595024079,0.164447837417763,7.56826631386481,0.056338028169014,0.242519032959529
South Fork Red River,0.19615,0.1065,0.0146,8.32507433102081,0.610317129146354,9.57389001292473,1.42381857923668,1.62137033734758,0.015,2.92796861081691,0.332835058383486,8.54265042353775,0.140845070422535,0.19633906474339
South Fork Red River,0.19615,0.1065,0.0146,6.28628061730143,0.544994141235083,9.36377306361804,1.23100999548741,1.42938625446524,0.011,2.73162019967146,0.277546190287307,8.29159675092099,0.103286384976526,0.223260296319266
South Fork Red River,0.19615,0.1065,0.0146,4.50233611779697,0.476403151728558,9.12009511364281,1.03555804975559,1.22361882183568,0.024,2.22741593891275,0.248377024931066,8.13814013806063,0.225352112676056,0.091573347575595
South Fork Red River,0.19615,0.1065,0.0146,1.14115814809571,0.273999341108445,8.18291600754938,0.508626229220097,0.609287845856443,0.008,1.52702030272617,0.107126357791026,6.97596271384956,0.075117370892019,0.118488244223407
Valley Creek,0.133355,0.06317,0.00425,7.58884326773326,0.488616581919192,22.7128073390945,0.685141274138563,0.858503168554504,0.011,1.4145385354196,0.260975606849683,20.5570540653284,0.174133291119202,0.061109990584637
Valley Creek,0.133355,0.06317,0.00425,7.58884326773326,0.488616581919192,22.7128073390945,0.685141274138563,0.858503168554504,0.006,1.50617967242396,0.246423746282523,20.4463709133342,0.094981795155929,0.105787971888962
Valley Creek,0.133355,0.06317,0.00425,7.84369248194818,0.495311408301155,22.7668871694256,0.696964773224947,0.870678194432086,0.007,1.50100155852998,0.254786137384967,20.5099031992785,0.110812094348583,0.093752474795334
Valley Creek,0.133355,0.06317,0.00425,7.84369248194818,0.495311408301155,22.7668871694256,0.696964773224947,0.870678194432086,0.01,1.4465310461344,0.26352462788532,20.5765037953186,0.158302991926547,0.067877555667431
Valley Creek,0.133355,0.06317,0.00425,10.5337675208835,0.55929425379604,23.2554208630622,0.811984147530134,0.984571130096934,0.01,1.61614352340362,0.311207073275766,20.9437447033477,0.158302991926547,0.08015939766194
Valley Creek,0.133355,0.06317,0.00425,10.5337675208835,0.55929425379604,23.2554208630622,0.811984147530134,0.984571130096934,0.014,1.56036649038493,0.321145249078335,21.0211081485042,0.221624188697166,0.05908516487372
Valley Creek,0.133355,0.06317,0.00425,11.2133654254566,0.57388791942647,23.3603403109594,0.838711144846232,1.00993145992413,0.01,1.65434289247437,0.322305610096777,21.0301595562772,0.158302991926547,0.083018111691594
Valley Creek,0.133355,0.06317,0.00425,11.2133654254566,0.57388791942647,23.3603403109594,0.838711144846232,1.00993145992413,0.013,1.60959584055267,0.330286383578234,21.0925193348514,0.205793889504512,0.065441358051632
Valley Creek,0.133355,0.06317,0.00425,15.3192694322526,0.652610323312317,23.8910542767533,0.985831046172606,1.14293799349424,0.011,1.83878590966124,0.386789336239149,21.5393401846705,0.174133291119202,0.09057050573093
Valley Creek,0.133355,0.06317,0.00425,15.3192694322526,0.652610323312317,23.8910542767533,0.985831046172606,1.14293799349424,0.009,1.87803147572906,0.379703410117043,21.4827902384278,0.142472692733893,0.108669326127773
Valley Creek,0.133355,0.06317,0.00425,15.8006512813252,0.660982492022624,23.9443346793783,1.00175800772974,1.15671969395823,0.015,1.8000059374462,0.404821240469089,21.6839179096301,0.237454487889821,0.069514758464389
Valley Creek,0.133355,0.06317,0.00425,15.8006512813252,0.660982492022624,23.9443346793783,1.00175800772974,1.15671969395823,0.014,1.81315488758919,0.40226656452019,21.6633759585407,0.221624188697166,0.074010082216918
Valley Creek,0.133355,0.06317,0.00425,19.2552739629053,0.717084504963692,24.287664415138,1.10980307667152,1.24736708969867,0.012,1.98113405811138,0.442074717148834,21.9856928208937,0.189963590311857,0.094889775145583
Valley Creek,0.133355,0.06317,0.00425,19.2552739629053,0.717084504963692,24.287664415138,1.10980307667152,1.24736708969867,0.015,1.93481156412569,0.451139024891177,22.0597520432095,0.237454487889821,0.077468317405556
Valley Creek,0.133355,0.06317,0.00425,19.4251734390486,0.719684587071738,24.3030314099351,1.11486478989565,1.25149834611663,0.028,1.81643109247579,0.479675424760381,22.2945393884052,0.443248377394333,0.044125986043975
Valley Creek,0.133355,0.06317,0.00425,19.4251734390486,0.719684587071738,24.3030314099351,1.11486478989565,1.25149834611663,0.011,2.00589248619271,0.440696111700188,21.9744508359818,0.174133291119202,0.103193304392606
Valley Creek,0.133355,0.06317,0.00425,17.3863797253292,0.68754643583323,24.1097792832003,1.05263431592146,1.20000481876419,0.008,1.99213410958256,0.402791154073483,21.6675925540961,0.126642393541238,0.129686545819114
Valley Creek,0.133355,0.06317,0.00425,17.3863797253292,0.68754643583323,24.1097792832003,1.05263431592146,1.20000481876419,0.034,1.70928896239491,0.459644990911974,22.1294762551466,0.538230172550261,0.034821590220604
Valley Creek,0.133355,0.06317,0.00425,21.4073339940535,0.749079041168466,24.4736464088391,1.17241292547143,1.29778925253935,0.01,2.09912757244774,0.460667760882518,22.1378748264164,0.158302991926547,0.118656847500043
Valley Creek,0.133355,0.06317,0.00425,21.4073339940535,0.749079041168466,24.4736464088391,1.17241292547143,1.29778925253935,0.015,2.0105713313115,0.477894038943124,22.2798099258533,0.237454487889821,0.082062612747809
Valley Creek,0.133355,0.06317,0.00425,21.6904997876257,0.753145558444752,24.4968127921291,1.18042068264044,1.30413438743888,0.014,2.0350316145801,0.478319756889666,22.2833291071975,0.221624188697166,0.088002552674506
Valley Creek,0.133355,0.06317,0.00425,21.6904997876257,0.753145558444752,24.4968127921291,1.18042068264044,1.30413438743888,0.032,1.86331646833063,0.515284404265894,22.591025133106,0.506569574164952,0.041476490873675
Valley Creek,0.133355,0.06317,0.00425,25.2867053659918,0.802282773564254,24.7688827265813,1.27804858366917,1.37971607005627,0.03,1.98198009924873,0.556235647392417,22.9368691078532,0.474908975779642,0.047757606089248
Valley Creek,0.133355,0.06317,0.00425,25.2867053659918,0.802282773564254,24.7688827265813,1.27804858366917,1.37971607005627,0.031,1.97501551890345,0.557860693357983,22.9507017333351,0.490739274972297,0.046352061520458
Valley Creek,0.133355,0.06317,0.00425,29.1660767379301,0.850874684826913,25.0247295161604,1.37611899652298,1.45257336945645,0.029,2.09245196560044,0.598290786930086,23.297547030538,0.459078676586987,0.053139725066936
Valley Creek,0.133355,0.06317,0.00425,29.1660767379301,0.850874684826913,25.0247295161604,1.37611899652298,1.45257336945645,0.014,2.26303475380106,0.560916756807863,22.9767379855572,0.221624188697166,0.103198970408373
Valley Creek,0.133355,0.06317,0.00425,29.1660767379301,0.850874684826913,25.0247295161604,1.37611899652298,1.45257336945645,0.014,2.26303475380106,0.560916756807863,22.9767379855572,0.221624188697166,0.103198970408373
Valley Creek,0.133355,0.06317,0.00425,29.1660767379301,0.850874684826913,25.0247295161604,1.37611899652298,1.45257336945645,0.021,2.16649639642552,0.581462016736788,23.1525425442919,0.33243628304575,0.071319294982146
Valley Creek,0.133355,0.06317,0.00425,21.4073339940535,0.749079041168466,24.4736464088391,1.17241292547143,1.29778925253935,0.011,2.07798257627099,0.464665676856229,22.1707346795186,0.174133291119202,0.108806012486996
Valley Creek,0.133355,0.06317,0.00425,21.4073339940535,0.749079041168466,24.4736464088391,1.17241292547143,1.29778925253935,0.031,1.86084706906382,0.510194787991254,22.5484079318382,0.490739274972297,0.042391551299371
Valley Creek,0.133355,0.06317,0.00425,23.7576100807023,0.781927692125771,24.6578935311532,1.23741393761333,1.34864665437222,0.01,2.17975646354133,0.487462858942204,22.3590445284197,0.158302991926547,0.125558615182083
Valley Creek,0.133355,0.06317,0.00425,23.7576100807023,0.781927692125771,24.6578935311532,1.23741393761333,1.34864665437222,0.014,2.10294741656958,0.502463129756039,22.4838217344883,0.221624188697166,0.092444515214856
Valley Creek,0.133355,0.06317,0.00425,18.8305252725471,0.710524706721649,24.2486893785347,1.09705378448154,1.23691736041491,0.024,1.82579122877669,0.465113617683603,22.1744194524436,0.379927180623714,0.049917496847356
Valley Creek,0.133355,0.06317,0.00425,18.8305252725471,0.710524706721649,24.2486893785347,1.09705378448154,1.23691736041491,0.015,1.91917880706792,0.445682461063151,22.0151397795327,0.237454487889821,0.076531331697713
Valley Creek,0.133355,0.06317,0.00425,23.98414271556,0.784990916273997,24.6747475130004,1.24351180994587,1.35334367119748,0.025,1.98331998122819,0.531990348311385,22.7314769701539,0.395757479816369,0.054811126795719
Valley Creek,0.133355,0.06317,0.00425,23.98414271556,0.784990916273997,24.6747475130004,1.24351180994587,1.35334367119748,0.026,1.97500877407023,0.533858855505449,22.7472402605875,0.411587779009023,0.052888115055901
Valley Creek,0.133355,0.06317,0.00425,25.6831374769928,0.807441130747971,24.7966399761163,1.28838862658849,1.3875370333297,0.043,1.91731997510063,0.579080018074153,23.132091182562,0.680702865284154,0.034687668454054
Valley Creek,0.133355,0.06317,0.00425,25.6831374769928,0.807441130747971,24.7966399761163,1.28838862658849,1.3875370333297,0.016,2.13193241518679,0.530297665331104,22.7172064161403,0.253284787082476,0.085369889305197
Valley Creek,0.133355,0.06317,0.00425,40.2095426872434,0.971224130378885,25.6100173477373,1.62514333124932,1.62573945092924,0.05,2.20557657209987,0.741916929442635,24.5726337923134,0.791514959632737,0.038219963031893
Valley Creek,0.133355,0.06317,0.00425,39.360045306527,0.962717272795896,25.5706741191731,1.60726680102934,1.61381483950994,0.141,1.95403500206854,0.801738716555692,25.1240928250411,2.23207218616432,0.014645989879053
Valley Creek,0.133355,0.06317,0.00425,34.8293926093728,0.91541404637223,25.3465164647926,1.50861060179281,1.54665809444039,0.033,2.19591323781846,0.664325342750631,23.8753583953977,0.522399873357606,0.0518527586169
Valley Creek,0.133355,0.06317,0.00425,34.8293926093728,0.91541404637223,25.3465164647926,1.50861060179281,1.54665809444039,0.084,1.98348128336914,0.720346668005787,24.3767743784873,1.329745132183,0.022088552229615
Valley Creek,0.133355,0.06317,0.00425,4.81381849072632,0.405062111047063,21.980493264031,0.541226246025875,0.702477867990041,0.0085,1.22152585189619,0.196353341079305,20.0700626616759,0.134557543137565,0.059501012448274
Valley Creek,0.133355,0.06317,0.00425,5.40846665722781,0.424974051704918,22.1656011533639,0.574885813833621,0.740332090160724,0.004,1.38018965023577,0.195322699312952,20.0623899770314,0.063321196770619,0.125775980618189
Valley Creek,0.133355,0.06317,0.00425,6.229647458587,0.450458525249199,22.3923433587379,0.618559179605673,0.788175649811435,0.0059,1.39970181017284,0.219834504753436,20.2456670270239,0.093398765236663,0.095972947632471
