Stream,S,D84,D50,Q,h,w,tau,D,Fi,Qsi t/day,qsi,excess_grain_stress,gs_ratio,V_adj,h_adj,Wi_star,Unnamed: 0
South Fork Red River,0.014,0.21,0.092,2.88829109443579,0.398361587218263,8.80579170621881,57.0557366909229,0.004,0.016,0.000939386569873,0.000106678263717,0.20699790620101,0.881038633453633,2.2645724424156675,0.167887965319428,9.760755166128366e-05,1343.0
South Fork Red River,0.014,0.21,0.092,2.88829109443579,0.398361587218263,8.80579170621881,57.0557366909229,0.002,0.036,0.014083833938294,0.001599383043361,0.433470426927251,1.0549457522211358,2.4382281171179168,0.1577227143432342,0.0006503953834501,1344.0
South Fork Red River,0.014,0.21,0.092,2.88829109443579,0.398361587218263,8.80579170621881,57.0557366909229,0.0005,0.062,0.263561171506352,0.029930434457156,1.76815933101458,1.512843440827644,2.826916028738008,0.1392313725342166,0.0070672229918373,1345.0
South Fork Red River,0.014,0.21,0.092,2.88829109443579,0.398361587218263,8.80579170621881,57.0557366909229,0.004,0.016,0.016674931034483,0.001893632235555,0.20699790620101,0.881038633453633,2.2645724424156675,0.167887965319428,0.0017326191842579,1346.0
South Fork Red River,0.014,0.21,0.092,2.88829109443579,0.398361587218263,8.80579170621881,57.0557366909229,0.002,0.036,0.163480818511797,0.018565147117475,0.433470426927251,1.0549457522211358,2.4382281171179168,0.1577227143432342,0.0075495898424088,1347.0
South Fork Red River,0.014,0.21,0.092,2.88829109443579,0.398361587218263,8.80579170621881,57.0557366909229,0.0005,0.062,0.634726283121597,0.072080547019224,1.76815933101458,1.512843440827644,2.826916028738008,0.1392313725342166,0.0170197763045393,1348.0
South Fork Red River,0.014,0.21,0.092,2.01330879229789,0.344441152701286,8.55828398309061,49.3329285367944,0.004,0.016,0.010721918330309,0.001252811702848,0.14616816827811,0.7250400839571026,1.9886770469605672,0.1381613698294098,0.0014257287671493,1349.0
South Fork Red River,0.014,0.21,0.092,2.01330879229789,0.344441152701286,8.55828398309061,49.3329285367944,0.002,0.036,0.045993823956443,0.005374187634731,0.319297037974808,0.8683524783477313,2.141501002611844,0.1298255475253761,0.0027182000627427,1350.0
South Fork Red River,0.014,0.21,0.092,2.01330879229789,0.344441152701286,8.55828398309061,49.3329285367944,0.0005,0.062,0.257258849364791,0.030059629929678,1.36587965992964,1.2458435369628185,2.483662535239049,0.1146585964766584,0.0088280144158271,1351.0
South Fork Red River,0.014,0.21,0.092,2.01330879229789,0.344441152701286,8.55828398309061,49.3329285367944,0.004,0.016,0.007131899727768,0.000833332913684,0.14616816827811,0.7250400839571026,1.9886770469605672,0.1381613698294098,0.0009483521785043,1352.0
South Fork Red River,0.014,0.21,0.092,2.01330879229789,0.344441152701286,8.55828398309061,49.3329285367944,0.002,0.036,0.006525895099819,0.000762523785459,0.319297037974808,0.8683524783477313,2.141501002611844,0.1298255475253761,0.0003856754438722,1353.0
South Fork Red River,0.014,0.21,0.092,2.01330879229789,0.344441152701286,8.55828398309061,49.3329285367944,0.0005,0.062,0.069917522776769,0.008169572652054,1.36587965992964,1.2458435369628185,2.483662535239049,0.1146585964766584,0.0023992678989129,1354.0
South Fork Red River,0.014,0.21,0.092,2.60512530086366,0.382136110836943,8.73430258338227,54.731826610732,0.004,0.016,0.017845666061706,0.002043170120492,0.188356290991526,0.833231552581053,2.1818926931458336,0.1587779975713664,0.0019897617213597,1355.0
South Fork Red River,0.014,0.21,0.092,2.60512530086366,0.382136110836943,8.73430258338227,54.731826610732,0.002,0.036,0.028482685117967,0.003261014241957,0.398483182106529,0.9977655070047698,2.3493077287763224,0.1491738164844119,0.0014114539724056,1356.0
South Fork Red River,0.014,0.21,0.092,2.60512530086366,0.382136110836943,8.73430258338227,54.731826610732,0.0005,0.062,0.156030995462795,0.017864161903397,1.6448978422785,1.431031703107798,2.724058442024333,0.1317020008723929,0.0044895982720501,1357.0
South Fork Red River,0.014,0.21,0.092,2.60512530086366,0.382136110836943,8.73430258338227,54.731826610732,0.004,0.016,0.001282617241379,0.000146848271987,0.188356290991526,0.833231552581053,2.1818926931458336,0.1587779975713664,0.0001430096630314,1358.0
South Fork Red River,0.014,0.21,0.092,2.60512530086366,0.382136110836943,8.73430258338227,54.731826610732,0.002,0.036,0.006797144827586,0.000778212657816,0.398483182106529,0.9977655070047698,2.3493077287763224,0.1491738164844119,0.0003368312021205,1359.0
South Fork Red River,0.014,0.21,0.092,2.60512530086366,0.382136110836943,8.73430258338227,54.731826610732,0.0005,0.062,0.076402996551724,0.008747463901364,1.6448978422785,1.431031703107798,2.724058442024333,0.1317020008723929,0.0021984014155691,1360.0
South Fork Red River,0.014,0.21,0.092,2.55698711595639,0.379274590610729,8.72144260470658,54.3219825148123,0.016,0.036,0.070089047186933,0.008036405255836,0.034483839057379,0.5753676344560321,1.8696366004854,0.1781111216075499,0.0035178097673245,1361.0
South Fork Red River,0.014,0.21,0.092,2.55698711595639,0.379274590610729,8.72144260470658,54.3219825148123,0.008,0.02,0.194821370235935,0.022338204706042,0.083248635131918,0.6888931572081691,2.0129183702857847,0.1673158109114588,0.0176007548096482,1362.0
South Fork Red River,0.014,0.21,0.092,2.55698711595639,0.379274590610729,8.72144260470658,54.3219825148123,0.004,0.016,0.406047713248639,0.04655740244504,0.185098221648259,0.82487617933808,2.1672820024728887,0.1571858237892153,0.0458544809102107,1363.0
South Fork Red River,0.014,0.21,0.092,2.55698711595639,0.379274590610729,8.72144260470658,54.3219825148123,0.002,0.036,0.450478121597096,0.051651789963508,0.392368158738567,0.987771693655747,2.3335940080966697,0.1476796625293589,0.0226097571549759,1364.0
South Fork Red River,0.014,0.21,0.092,2.55698711595639,0.379274590610729,8.72144260470658,54.3219825148123,0.0005,0.062,0.521031987295826,0.059741491277446,1.62335330273344,1.4167321205337735,2.7058813179535632,0.1303859687869059,0.0151843914766008,1365.0
South Fork Red River,0.014,0.21,0.092,2.55698711595639,0.379274590610729,8.72144260470658,54.3219825148123,0.008,0.02,0.021423796733212,0.002456451037315,0.083248635131918,0.6888931572081691,2.0129183702857847,0.1673158109114588,0.0019354909214343,1366.0
South Fork Red River,0.014,0.21,0.092,2.55698711595639,0.379274590610729,8.72144260470658,54.3219825148123,0.004,0.016,0.032128653357532,0.003683869150293,0.185098221648259,0.82487617933808,2.1672820024728887,0.1571858237892153,0.003628250262184,1367.0
South Fork Red River,0.014,0.21,0.092,2.55698711595639,0.379274590610729,8.72144260470658,54.3219825148123,0.002,0.036,0.137334395644283,0.015746752213925,0.392368158738567,0.987771693655747,2.3335940080966697,0.1476796625293589,0.0068928926526643,1368.0
South Fork Red River,0.014,0.21,0.092,2.55698711595639,0.379274590610729,8.72144260470658,54.3219825148123,0.0005,0.062,0.513287382940109,0.058853495482859,1.62335330273344,1.4167321205337735,2.7058813179535632,0.1303859687869059,0.0149586911218513,1369.0
South Fork Red River,0.014,0.21,0.092,1.97366558119779,0.341691672401686,8.54484883789409,48.9391314714039,0.004,0.016,0.008206170598911,0.000960364630737,0.143154076742659,0.7173105265686699,1.974517796690553,0.136688449558392,0.0011061352365997,1370.0
South Fork Red River,0.014,0.21,0.092,1.97366558119779,0.341691672401686,8.54484883789409,48.9391314714039,0.002,0.036,0.015179673321234,0.001776470667792,0.313639499017031,0.8591062630582578,2.126272097360808,0.1284431653793868,0.0009093845953177,1371.0
South Fork Red River,0.014,0.21,0.092,1.97366558119779,0.341691672401686,8.54484883789409,48.9391314714039,0.0005,0.062,0.067358257713248,0.007882908052689,1.34594200266308,1.2326107517030802,2.466044362347866,0.1134407448441352,0.0023430784207288,1372.0
South Fork Red River,0.014,0.21,0.092,1.97366558119779,0.341691672401686,8.54484883789409,48.9391314714039,0.002,0.036,0.001802435480944,0.000210938252407,0.313639499017031,0.8591062630582578,2.126272097360808,0.1284431653793868,0.0001079803909966,1373.0
South Fork Red River,0.014,0.21,0.092,1.97366558119779,0.341691672401686,8.54484883789409,48.9391314714039,0.0005,0.062,0.023333680671506,0.002730730655881,1.34594200266308,1.2326107517030802,2.466044362347866,0.1134407448441352,0.000811669504433,1374.0
South Fork Red River,0.014,0.21,0.092,1.93119071216197,0.338708961949233,8.53017538119159,48.5119297841409,0.0005,0.062,0.006987295825772,0.000819126865923,1.32437819786586,1.2182987739175948,2.446918223074204,0.1121235719913632,0.0002466965599365,1375.0
South Fork Red River,0.014,0.21,0.092,1.85190428996177,0.333034647076942,8.5019713454682,47.6992203622421,0.002,0.036,0.000464645009074,5.4651443787995e-05,0.29593312674148,0.8301694107257149,2.0782545239852106,0.1241168776202023,2.907425915792068e-05,1376.0
South Fork Red River,0.014,0.21,0.092,1.85190428996177,0.333034647076942,8.5019713454682,47.6992203622421,0.0005,0.062,0.00661339491833,0.000777866055954,1.28354342632755,1.1911957110743998,2.4104918341283827,0.1096291984575924,0.0002402827807325,1377.0
South Fork Red River,0.014,0.21,0.092,1.85190428996177,0.333034647076942,8.5019713454682,47.6992203622421,0.002,0.036,0.00083463892922,9.81700473108377e-05,0.29593312674148,0.8301694107257149,2.0782545239852106,0.1241168776202023,5.222591022723541e-05,1378.0
South Fork Red River,0.014,0.21,0.092,1.85190428996177,0.333034647076942,8.5019713454682,47.6992203622421,0.0005,0.062,0.009782420961887,0.001150606202302,1.28354342632755,1.1911957110743998,2.4104918341283827,0.1096291984575924,0.0003554221908785,1379.0
South Fork Red River,0.014,0.21,0.092,1.58572844400396,0.312846542590321,8.39838633779749,44.8077589090413,0.004,0.016,0.000694809437387,8.2731302114546e-05,0.112070444245526,0.6375981748143702,1.825384225442044,0.1214987132191395,0.0001087668326988,1380.0
South Fork Red River,0.014,0.21,0.092,1.58572844400396,0.312846542590321,8.39838633779749,44.8077589090413,0.002,0.036,0.01525075862069,0.001815915344601,0.255289495423941,0.7637474590848526,1.9658668631928955,0.1141862717262835,0.0010610594132688,1381.0
South Fork Red River,0.014,0.21,0.092,1.58572844400396,0.312846542590321,8.39838633779749,44.8077589090413,0.0005,0.062,0.10746641016334,0.012796078418027,1.14029612052071,1.0961224602898496,2.280462675128108,0.1008793312599788,0.0043414200567497,1382.0
South Fork Red River,0.014,0.21,0.092,1.58572844400396,0.312846542590321,8.39838633779749,44.8077589090413,0.008,0.02,0.004779513611615,0.000569099041098,0.044341650819478,0.5323262622462971,1.695027874202674,0.1292894250803119,0.000598555551382,1383.0
South Fork Red River,0.014,0.21,0.092,1.58572844400396,0.312846542590321,8.39838633779749,44.8077589090413,0.002,0.036,0.037863288566243,0.004508400428763,0.255289495423941,0.7637474590848526,1.9658668631928955,0.1141862717262835,0.002634308217036,1384.0
South Fork Red River,0.014,0.21,0.092,1.58572844400396,0.312846542590321,8.39838633779749,44.8077589090413,0.0005,0.062,0.225959738656987,0.026905137435753,1.14029612052071,1.0961224602898496,2.280462675128108,0.1008793312599788,0.0091283047412894,1385.0
South Fork Red River,0.014,0.21,0.092,2.14356505734107,0.353254110715611,8.60077465924319,50.5951732613541,0.002,0.036,0.009356126315789,0.001087823677107,0.337541785055125,0.8981693762093478,2.1902469230044743,0.1342834090354372,0.0005297473764299,1386.0
South Fork Red River,0.014,0.21,0.092,2.14356505734107,0.353254110715611,8.60077465924319,50.5951732613541,0.0005,0.062,0.072222821052632,0.008397246052135,1.43017251763524,1.2885147277108886,2.540055319424497,0.118585750004371,0.0023744224914824,1387.0
South Fork Red River,0.014,0.21,0.092,2.14356505734107,0.353254110715611,8.60077465924319,50.5951732613541,0.004,0.016,0.011054333938294,0.001285271894249,0.155888039389389,0.7499664914948763,2.033999410475257,0.1429112680578624,0.0014082761882178,1388.0
South Fork Red River,0.014,0.21,0.092,2.14356505734107,0.353254110715611,8.60077465924319,50.5951732613541,0.002,0.036,0.064743754990926,0.007527665536656,0.337541785055125,0.8981693762093478,2.1902469230044743,0.1342834090354372,0.0036658156580031,1389.0
South Fork Red River,0.014,0.21,0.092,2.14356505734107,0.353254110715611,8.60077465924319,50.5951732613541,0.0005,0.062,0.230009533575318,0.026742885692061,1.43017251763524,1.2885147277108886,2.540055319424497,0.118585750004371,0.0075618731284203,1390.0
South Fork Red River,0.014,0.21,0.092,1.44697720515362,0.301512420817224,8.33785322751882,43.1844179839677,0.004,0.016,0.005230781488203,0.000627353510007,0.100132217360199,0.6069839062967931,1.766475834008817,0.1156649539990575,0.0008717223533381,1391.0
South Fork Red River,0.014,0.21,0.092,1.44697720515362,0.301512420817224,8.33785322751882,43.1844179839677,0.002,0.036,0.01035392123412,0.001241797013162,0.232878017621276,0.7271213313414643,1.9025036867474752,0.1087103766184957,0.0007668915336248,1392.0
South Fork Red River,0.014,0.21,0.092,1.44697720515362,0.301512420817224,8.33785322751882,43.1844179839677,0.0005,0.062,0.029061395281307,0.003485476955314,1.0612978716928,1.0436917104259933,2.207149444543885,0.0960539771819989,0.0012498455816951,1393.0
South Fork Red River,0.014,0.21,0.092,1.44697720515362,0.301512420817224,8.33785322751882,43.1844179839677,0.002,0.036,0.000219939745917,2.63784621671075e-05,0.232878017621276,0.7271213313414643,1.9025036867474752,0.1087103766184957,1.6290439654454558e-05,1394.0
South Fork Red River,0.014,0.21,0.092,1.44697720515362,0.301512420817224,8.33785322751882,43.1844179839677,0.0005,0.062,0.015025069328494,0.00180203092073,1.0612978716928,1.0436917104259933,2.207149444543885,0.0960539771819989,0.0006461842706831,1395.0
South Fork Red River,0.014,0.21,0.092,1.51493699561093,0.3071412582042,8.36814011931352,43.9906138475548,0.004,0.016,0.007174155172414,0.00085731776358,0.106041343127433,0.6221368574766418,1.795754115667595,0.1185524529639974,0.001158665953414,1396.0
South Fork Red River,0.014,0.21,0.092,1.51493699561093,0.3071412582042,8.36814011931352,43.9906138475548,0.002,0.036,0.018207965517241,0.002175867666845,0.243970912295472,0.7452501641451429,1.9339962910711173,0.1114207801739872,0.0013069723019645,1397.0
South Fork Red River,0.014,0.21,0.092,1.51493699561093,0.3071412582042,8.36814011931352,43.9906138475548,0.0005,0.062,0.095307534482758,0.011389333008752,1.10040058700693,1.069643896818754,2.2435877609969124,0.098442432215886,0.0039723088495945,1398.0
South Fork Red River,0.014,0.21,0.092,1.51493699561093,0.3071412582042,8.36814011931352,43.9906138475548,0.002,0.036,0.002652817604356,0.000317014003892,0.243970912295472,0.7452501641451429,1.9339962910711173,0.1114207801739872,0.0001904199086806,1399.0
South Fork Red River,0.014,0.21,0.092,1.51493699561093,0.3071412582042,8.36814011931352,43.9906138475548,0.0005,0.062,0.035913425589837,0.004291685497348,1.10040058700693,1.069643896818754,2.2435877609969124,0.098442432215886,0.0014968304349071,1400.0
South Fork Red River,0.014,0.21,0.092,1.34786917740337,0.293013200956803,8.29124873528668,41.9671087202391,0.0005,0.062,0.004990925589837,0.00060195101476,1.00274732770919,1.0048324552476102,2.152018596147788,0.0924776471480175,0.0002253109640019,1401.0
South Fork Red River,0.014,0.21,0.092,1.34786917740337,0.293013200956803,8.29124873528668,41.9671087202391,0.002,0.036,0.001025006896552,0.000123625153373,0.216268251773242,0.6999777185521517,1.854856831571152,0.1046521923211531,7.969245519518159e-05,1402.0
South Fork Red River,0.014,0.21,0.092,1.34786917740337,0.293013200956803,8.29124873528668,41.9671087202391,0.0005,0.062,0.009319820689655,0.001124055131767,1.00274732770919,1.0048324552476102,2.152018596147788,0.0924776471480175,0.0004207351414313,1403.0
South Fork Red River,0.014,0.21,0.092,1.25159280758884,0.284391596603329,8.24284918902171,40.7322708151084,0.004,0.016,0.006107948275862,0.000740999639299,0.082404254673299,0.5615220887285362,1.677132904263634,0.1070018922882008,0.0011240005385507,1404.0
South Fork Red River,0.014,0.21,0.092,1.25159280758884,0.284391596603329,8.24284918902171,40.7322708151084,0.002,0.036,0.035467333030853,0.004302800186869,0.199595082657021,0.6727300678484378,1.806403679978358,0.1005784535346631,0.0029007959703325,1405.0
South Fork Red River,0.014,0.21,0.092,1.25159280758884,0.284391596603329,8.24284918902171,40.7322708151084,0.0005,0.062,0.365865735027224,0.044385833907347,0.943968017766441,0.965821770812748,2.095953183191986,0.0888873806400743,0.0173748554267555,1406.0
South Fork Red River,0.014,0.21,0.092,1.25159280758884,0.284391596603329,8.24284918902171,40.7322708151084,0.0005,0.062,0.032849364791288,0.003985195414595,0.943968017766441,0.965821770812748,2.095953183191986,0.0888873806400743,0.0015600066075247,1407.0
South Fork Red River,0.014,0.21,0.092,0.637123035537307,0.216641243424324,7.81468386415296,31.0286587306922,0.002,0.036,0.004502661433757,0.00057617960138,0.075101383644118,0.4692861342855645,1.4208429117078565,0.0701619801277207,0.0005842346531602,1408.0
South Fork Red River,0.014,0.21,0.092,0.637123035537307,0.216641243424324,7.81468386415296,31.0286587306922,0.0005,0.062,0.047312220598911,0.006054271858128,0.504933202276079,0.6744493840970928,1.6497437516317262,0.0620715342503135,0.0035645290950048,1409.0
South Fork Red River,0.014,0.21,0.092,0.637123035537307,0.216641243424324,7.81468386415296,31.0286587306922,0.002,0.036,0.000873710526316,0.000111803694366,0.075101383644118,0.4692861342855645,1.4208429117078565,0.0701619801277207,0.0001133667218407,1410.0
South Fork Red River,0.014,0.21,0.092,0.637123035537307,0.216641243424324,7.81468386415296,31.0286587306922,0.0005,0.062,0.004843167876588,0.000619752246,0.504933202276079,0.6744493840970928,1.6497437516317262,0.0620715342503135,0.0003648869697841,1411.0
South Fork Red River,0.014,0.21,0.092,0.362452215772335,0.172590625471307,7.47409446167112,24.7194649237534,0.002,0.036,0.000201978947368,2.70238686979131e-05,0.001003929437039,0.3482059223579282,1.1645148174067486,0.0520595330224806,3.8535665356206094e-05,1412.0
South Fork Red River,0.014,0.21,0.092,0.362452215772335,0.172590625471307,7.47409446167112,24.7194649237534,0.0005,0.062,0.0024296,0.000325069479983,0.243459828969527,0.5009291301250911,1.3530103193280436,0.0461019616752488,0.0002691549353087,1413.0
South Fork Red River,0.014,0.21,0.092,0.362452215772335,0.172590625471307,7.47409446167112,24.7194649237534,0.004,0.016,0.000550954627949,7.37152347718406e-05,0.0,0.2903586396488686,1.08047009654602,0.05532983387173,0.0002365130512509,1414.0
South Fork Red River,0.014,0.21,0.092,0.362452215772335,0.172590625471307,7.47409446167112,24.7194649237534,0.002,0.036,0.000419077676951,5.60706958013612e-05,0.001003929437039,0.3482059223579282,1.1645148174067486,0.0520595330224806,7.9956041595841e-05,1415.0
South Fork Red River,0.014,0.21,0.092,0.362452215772335,0.172590625471307,7.47409446167112,24.7194649237534,0.0005,0.062,0.001570802540835,0.000210166268153,0.243459828969527,0.5009291301250911,1.3530103193280436,0.0461019616752488,0.0001740159928633,1416.0
South Fork Red River,0.014,0.21,0.092,0.205295200339799,0.137254882240505,7.14587964538893,19.6584677637786,0.002,0.036,0.001978387658802,0.000276857120044,0.0,0.2584190047165207,0.9545614314958002,0.0386356803427584,0.0005566793845178,1417.0
South Fork Red River,0.014,0.21,0.092,0.205295200339799,0.137254882240505,7.14587964538893,19.6584677637786,0.0005,0.062,0.005462628675136,0.000764444539541,0.049434410037985,0.372176169502008,1.1098968658925945,0.0342524530337012,0.0008924959120684,1418.0
South Fork Red River,0.014,0.21,0.092,0.205295200339799,0.137254882240505,7.14587964538893,19.6584677637786,0.004,0.016,0.000510994646098,7.15089913986633e-05,0.0,0.2153723464447182,0.8853524826430667,0.0410406804624846,0.0003235136519306,1419.0
South Fork Red River,0.014,0.21,0.092,0.205295200339799,0.137254882240505,7.14587964538893,19.6584677637786,0.002,0.036,0.000958705807623,0.000134162042351,0.0,0.2584190047165207,0.9545614314958002,0.0386356803427584,0.0002697609624406,1420.0
South Fork Red River,0.014,0.21,0.092,0.205295200339799,0.137254882240505,7.14587964538893,19.6584677637786,0.0005,0.062,0.014773493738657,0.00206741429632,0.049434410037985,0.372176169502008,1.1098968658925945,0.0342524530337012,0.0024137248846401,1421.0
South Fork Red River,0.014,0.21,0.092,0.167917315588277,0.126576366975671,7.03331900080586,18.1290267364575,0.0005,0.062,0.005989110707804,0.00085153406338,0.0,0.3352997193771598,1.0353146922878589,0.0308586063034253,0.0011226000081574,1422.0
South Fork Red River,0.014,0.21,0.092,0.167917315588277,0.126576366975671,7.03331900080586,18.1290267364575,0.002,0.036,8.83308529945553e-05,1.25589146439163e-05,0.0,0.2327141674153835,0.8901628503010258,0.0347926043340153,2.8514404957707523e-05,1423.0
South Fork Red River,0.014,0.21,0.092,0.167917315588277,0.126576366975671,7.03331900080586,18.1290267364575,0.0005,0.062,0.001182086569873,0.000168069523043,0.0,0.3352997193771598,1.0353146922878589,0.0308586063034253,0.0002215705231922,1424.0
South Fork Red River,0.014,0.21,0.092,1.11000991080278,0.270960428153177,8.16504521592293,38.8085782826669,0.004,0.016,0.013241379310345,0.0016217153684,0.068761351116283,0.5265361444294897,1.606725583866305,0.1003350802096872,0.0026450841275301,1425.0
South Fork Red River,0.014,0.21,0.092,1.11000991080278,0.270960428153177,8.16504521592293,38.8085782826669,0.002,0.036,0.01480943738657,0.001813760609395,0.173979582698575,0.6308691892779603,1.7306681250965528,0.0943199218717532,0.0013148078996496,1426.0
South Fork Red River,0.014,0.21,0.092,1.11000991080278,0.270960428153177,8.16504521592293,38.8085782826669,0.0005,0.062,0.146177858439201,0.017902884132734,0.853656022208616,0.9058832528823249,2.008314564497603,0.0833710648773844,0.0075355707402313,1427.0
South Fork Red River,0.014,0.21,0.092,1.11000991080278,0.270960428153177,8.16504521592293,38.8085782826669,0.002,0.036,0.006718148820327,0.000822793829387,0.173979582698575,0.6308691892779603,1.7306681250965528,0.0943199218717532,0.0005964490688889,1428.0
South Fork Red River,0.014,0.21,0.092,1.11000991080278,0.270960428153177,8.16504521592293,38.8085782826669,0.0005,0.062,0.034751905626134,0.004256180426088,0.853656022208616,0.9058832528823249,2.008314564497603,0.0833710648773844,0.0017914850169493,1429.0
South Fork Red River,0.014,0.21,0.092,1.77261786776157,0.327213370329943,8.47263245717965,46.8654621788764,0.002,0.036,0.001498366606171,0.000176847823123,0.284119738508515,0.8108632779300506,2.045907550393426,0.1212304584260476,9.66038200671256e-05,1430.0
South Fork Red River,0.014,0.21,0.092,1.77261786776157,0.327213370329943,8.47263245717965,46.8654621788764,0.0005,0.062,0.04532558983666,0.00534964664946,1.24190973469066,1.1635631706685987,2.3730682464636605,0.1070860955670501,0.0016967993556917,1431.0
South Fork Red River,0.014,0.21,0.092,1.77261786776157,0.327213370329943,8.47263245717965,46.8654621788764,0.004,0.016,0.012147005444646,0.00143367548469,0.127428266850569,0.6769823416633981,1.8997996799564407,0.1290036368252304,0.001762089483216,1432.0
South Fork Red River,0.014,0.21,0.092,1.77261786776157,0.327213370329943,8.47263245717965,46.8654621788764,0.002,0.036,0.036617059891107,0.004321804359645,0.284119738508515,0.8108632779300506,2.045907550393426,0.1212304584260476,0.0023608026570623,1433.0
South Fork Red River,0.014,0.21,0.092,1.77261786776157,0.327213370329943,8.47263245717965,46.8654621788764,0.0005,0.062,0.12727949183303,0.015022425730881,1.24190973469066,1.1635631706685987,2.3730682464636605,0.1070860955670501,0.0047648085885558,1434.0
South Fork Red River,0.014,0.21,0.092,1.46963046863939,0.303405905801702,8.34809179838999,43.4556142643546,0.002,0.036,0.01826497277677,0.002187921888963,0.236601249432364,0.7332062400351677,1.913102994909507,0.1096201184831185,0.0013385571302711,1435.0
South Fork Red River,0.014,0.21,0.092,1.46963046863939,0.303405905801702,8.34809179838999,43.4556142643546,0.0005,0.062,0.228558983666062,0.02737859012405,1.07442283459124,1.0524026328036216,2.219413386342074,0.0968556686498303,0.009725837073827,1436.0
South Fork Red River,0.014,0.21,0.092,1.46963046863939,0.303405905801702,8.34809179838999,43.4556142643546,0.004,0.016,0.002172958257713,0.000260294006126,0.102115551670886,0.6120699204620191,1.7763298248402373,0.1166341289448126,0.0003583041054412,1437.0
South Fork Red River,0.014,0.21,0.092,1.46963046863939,0.303405905801702,8.34809179838999,43.4556142643546,0.002,0.036,0.006936751361162,0.000830938558019,0.236601249432364,0.7332062400351677,1.913102994909507,0.1096201184831185,0.0005083630897722,1438.0
South Fork Red River,0.014,0.21,0.092,1.46963046863939,0.303405905801702,8.34809179838999,43.4556142643546,0.0005,0.062,0.074465607985481,0.008920075363791,1.07442283459124,1.0524026328036216,2.219413386342074,0.0968556686498303,0.0031687241483732,1439.0
South Fork Red River,0.014,0.21,0.092,1.54042191703242,0.309213140344387,8.37917590812497,44.2873612389652,0.004,0.016,0.002439201451906,0.00029110278608,0.108226176810287,0.6277397755509101,1.806519615329496,0.119620127501325,0.000389478161864,1440.0
South Fork Red River,0.014,0.21,0.092,1.54042191703242,0.309213140344387,8.37917590812497,44.2873612389652,0.002,0.036,0.00853720508167,0.001018859751278,0.248072607642362,0.7519533196817183,1.945575866995392,0.1124229548200935,0.0006058549184539,1441.0
South Fork Red River,0.014,0.21,0.092,1.54042191703242,0.309213140344387,8.37917590812497,44.2873612389652,0.0005,0.062,0.163252268602541,0.01948309361118,1.11485837542893,1.079239476060497,2.256985655258058,0.0993255412224319,0.0067270237357787,1442.0
South Fork Red River,0.014,0.21,0.092,1.54042191703242,0.309213140344387,8.37917590812497,44.2873612389652,0.004,0.016,0.000607259528131,7.2472464451088e-05,0.108226176810287,0.6277397755509101,1.806519615329496,0.119620127501325,9.696383404729122e-05,1443.0
South Fork Red River,0.014,0.21,0.092,1.54042191703242,0.309213140344387,8.37917590812497,44.2873612389652,0.002,0.036,0.004858076225045,0.000579779715608,0.248072607642362,0.7519533196817183,1.945575866995392,0.1124229548200935,0.0003447602988343,1444.0
South Fork Red River,0.014,0.21,0.092,1.54042191703242,0.309213140344387,8.37917590812497,44.2873612389652,0.0005,0.062,0.081286025408349,0.009700957027233,1.11485837542893,1.079239476060497,2.256985655258058,0.0993255412224319,0.0033494972351063,1445.0
South Fork Red River,0.014,0.21,0.092,3.56788899900892,0.43377140041867,8.95402428340944,62.1273425963644,0.004,0.016,0.038684210526316,0.004320315570061,0.248644841110085,0.9878449168240708,2.444080068132084,0.1882406364935653,0.00347894658163,1446.0
South Fork Red River,0.014,0.21,0.092,3.56788899900892,0.43377140041867,8.95402428340944,62.1273425963644,0.002,0.036,0.19475499092559,0.021750554249271,0.511629973621592,1.1826843546008037,2.6312785037100634,0.1768206433612081,0.0077843095926122,1447.0
South Fork Red River,0.014,0.21,0.092,3.56788899900892,0.43377140041867,8.95402428340944,62.1273425963644,0.0005,0.062,1.10049909255898,0.12290552914828,2.04348103150466,1.6955837178833877,3.0502100117822586,0.1560494905926422,0.0255406534357698,1448.0
South Fork Red River,0.014,0.21,0.092,3.56788899900892,0.43377140041867,8.95402428340944,62.1273425963644,0.004,0.016,0.041052631578947,0.004584824686595,0.248644841110085,0.9878449168240708,2.444080068132084,0.1882406364935653,0.0036919433111173,1449.0
South Fork Red River,0.014,0.21,0.092,3.56788899900892,0.43377140041867,8.95402428340944,62.1273425963644,0.002,0.036,0.216588021778584,0.024188902656864,0.511629973621592,1.1826843546008037,2.6312785037100634,0.1768206433612081,0.0086569705226202,1450.0
South Fork Red River,0.014,0.21,0.092,3.56788899900892,0.43377140041867,8.95402428340944,62.1273425963644,0.0005,0.062,1.15796733212341,0.129323675642578,2.04348103150466,1.6955837178833877,3.0502100117822586,0.1560494905926422,0.0268743904649078,1451.0
South Fork Red River,0.014,0.21,0.092,6.51281325215914,0.552825290474315,9.38999787193253,79.1789550534742,0.008,0.02,0.006834845735027,0.000727885759746,0.196538714564029,1.144811248967701,2.8241050116526267,0.2780475033862326,0.0003259079973997,1452.0
South Fork Red River,0.014,0.21,0.092,6.51281325215914,0.552825290474315,9.38999787193253,79.1789550534742,0.004,0.016,0.020504537205082,0.002183657279239,0.397678674894969,1.3700629989422923,3.039601205374649,0.2610749183043179,0.0012221549902497,1453.0
