,Stream,S,D50,Q,V,h,w,tau,D,Fi,Qsi g/s,qsi g/s/m,qsi t/day,qsi t/day varw,gs_ratio,V_adj,h_adj,Wi_star,Fs,tau_star_rm,tau_rm,b,tau_ri,tau_rat
21,Little Granite 99,0.017,0.042,4.9554481536,0.983127706514381,0.360079910459076,13.9982617232889,46.62746776516667,0.008,0.005,0.008341245783479,0.0006743125128119999,5.82606011069568e-05,5.148379491244861e-05,1.7664756016300764,2.185710808692689,0.16366134773272786,0.00014834364121320208,0.02,0.03105480069053459,29.657443351262952,0.13636176242667727,22.584170843567172,2.0646083528210624
22,Little Granite 99,0.017,0.042,4.9554481536,0.983127706514381,0.360079910459076,13.9982617232889,46.62746776516667,0.0113,0.045,0.035316775072579,0.0028550343631830004,0.000246674968979,0.00021798201995299997,1.6198759328901804,2.1110960999473094,0.16936208538695272,6.978732415547948e-05,0.02,0.03105480069053459,29.657443351262952,0.14253728382277925,23.432801559576305,1.9898375209903727
23,Little Granite 99,0.017,0.042,4.9554481536,0.983127706514381,0.360079910459076,13.9982617232889,46.62746776516667,0.016,0.062,0.035365306740798,0.002858957699337,0.000247013945223,0.00021828156686900008,1.4845395086473536,2.0385315819359504,0.1753035611236166,5.07216952913883e-05,0.02,0.03105480069053459,29.657443351262952,0.15168072919778947,24.331639994338985,1.9163306614767872
24,Little Granite 99,0.017,0.042,5.040398693376,0.990087200905575,0.363628805378961,14.0001653448951,47.0870212661324,0.004,0.006999999999999999,0.467921450206854,0.037827118044208,0.00326826299902,0.0028877097021300004,2.1233172755267757,2.359367177745872,0.15434510999111098,0.0058572512590294,0.02,0.03105480069053459,29.657443351262952,0.12914625381946626,20.95022051720729,2.2475668562752302
25,Little Granite 99,0.017,0.042,5.040398693376,0.990087200905575,0.363628805378961,14.0001653448951,47.0870212661324,0.0056,0.005,0.44145626764527596,0.035687653002852,0.0030834132194459997,0.002724383647259,1.9514494881170208,2.280862035816103,0.15958060535595142,0.0077363591467310925,0.02,0.03105480069053459,29.657443351262952,0.13199702072532926,21.73427262491768,2.166487099832759
26,Little Granite 99,0.017,0.042,5.040398693376,0.990087200905575,0.363628805378961,14.0001653448951,47.0870212661324,0.008,0.005,0.3934195478723379,0.031804328849825,0.002747894012625,0.002427931963572,1.784426977980417,2.2004936755541573,0.16532451615942054,0.0068945332544947035,0.02,0.03105480069053459,29.657443351262952,0.13636176242667727,22.584170843567172,2.084956830706255
27,Little Granite 99,0.017,0.042,5.040398693376,0.990087200905575,0.363628805378961,14.0001653448951,47.0870212661324,0.0113,0.045,0.178816755319147,0.014455679492251003,0.00124897070813,0.001103541799612,1.636337593882685,2.125374375470073,0.17108319326812813,0.00034818867109499314,0.02,0.03105480069053459,29.657443351262952,0.14253728382277925,23.432801559576305,2.009449068495581
28,Little Granite 99,0.017,0.042,5.040398693376,0.990087200905575,0.363628805378961,14.0001653448951,47.0870212661324,0.016,0.062,0.142224145833332,0.011497505726219,0.000993384494745,0.000877715791012,1.4996258957297175,2.052319121823326,0.1770850545528063,0.0002010020953422448,0.02,0.03105480069053459,29.657443351262952,0.15168072919778947,24.331639994338985,1.9352177361282557
29,Little Granite 99,0.017,0.042,5.040398693376,0.990087200905575,0.363628805378961,14.0001653448951,47.0870212661324,0.0226,0.109,0.34880052083332896,0.028197293519267006,0.002436246160065,0.0021525720773710004,1.3751724844727742,1.9822584774527896,0.1832534299858385,0.0002803945492510981,0.02,0.03105480069053459,29.657443351262952,0.16520700729895724,25.309569089864432,1.8604434195993111
30,Little Granite 99,0.017,0.042,5.040398693376,0.990087200905575,0.363628805378961,14.0001653448951,47.0870212661324,0.032,0.134,0.5618836805555439,0.045423094628581,0.003924555375909001,0.00346758404662,1.260280789764403,1.9141228808587645,0.1896822939639728,0.00036741811120930505,0.02,0.03105480069053459,29.657443351262952,0.18582686958775446,26.47031639836761,1.7788612934387218
31,Little Granite 99,0.017,0.042,5.238616619519999,1.0060635453420501,0.371812533271018,14.004486157313002,48.14674855833066,0.004,0.006999999999999999,0.690351515151506,0.055808529923323004,0.004821856985375,0.004259090282862,2.1725990122818493,2.395734331486357,0.1579274267591633,0.008357811336906752,0.02,0.03105480069053459,29.657443351262952,0.12914625381946626,20.95022051720729,2.2981499654758157
32,Little Granite 99,0.017,0.042,5.238616619519999,1.0060635453420501,0.371812533271018,14.004486157313002,48.14674855833066,0.0056,0.005,0.735213726165648,0.059435224427296,0.0051352033905179995,0.004535865523887,1.996742283926159,2.31601917244038,0.16328444284572424,0.0124613164062471,0.02,0.03105480069053459,29.657443351262952,0.13199702072532926,21.73427262491768,2.2152454507785966
33,Little Granite 99,0.017,0.042,5.238616619519999,1.0060635453420501,0.371812533271018,14.004486157313002,48.14674855833066,0.008,0.005,0.788927523279439,0.063777487734797,0.005510374940285999,0.004867250197234,1.8258433940708885,2.234412166115567,0.1691616857582371,0.013371724628229815,0.02,0.03105480069053459,29.657443351262952,0.13636176242667727,22.584170843567172,2.131880284285252
34,Little Granite 99,0.017,0.042,5.238616619519999,1.0060635453420501,0.371812533271018,14.004486157313002,48.14674855833066,0.0113,0.045,0.8762564393939329,0.07083722226305,0.0061203360035280005,0.005406021721410999,1.6743170262263771,2.1581351116323457,0.17505403803033406,0.0016502092982839426,0.02,0.03105480069053459,29.657443351262952,0.14253728382277925,23.432801559576305,2.054673165559006
35,Little Granite 99,0.017,0.042,5.238616619519999,1.0060635453420501,0.371812533271018,14.004486157313002,48.14674855833066,0.016,0.062,0.5054187499999989,0.040858427647534,0.0035301681487470006,0.0031181565328049997,1.5344323824298078,2.0839538999835243,0.1811952187034979,0.0006908439854721358,0.02,0.03105480069053459,29.657443351262952,0.15168072919778947,24.331639994338985,1.9787712036481109
36,Little Granite 99,0.017,0.042,5.238616619519999,1.0060635453420501,0.371812533271018,14.004486157313002,48.14674855833066,0.0226,0.109,1.3987424242424198,0.11307537786923401,0.009769712647902001,0.008629473734132,1.4070906219556327,2.0128135474797766,0.1875067932828331,0.0010875057716634754,0.02,0.03105480069053459,29.657443351262952,0.16520700729895724,25.309569089864432,1.9023140373263685
37,Little Granite 99,0.017,0.042,5.238616619519999,1.0060635453420501,0.371812533271018,14.004486157313002,48.14674855833066,0.032,0.134,0.714177083333323,0.057734606575046,0.004988270008084001,0.004406080973401,1.2895323155597442,1.9436277472241077,0.19408488151419948,0.00045167019500989277,0.02,0.03105480069053459,29.657443351262952,0.18582686958775446,26.47031639836761,1.8188958467190748
38,Little Granite 99,0.017,0.042,6.6544589491199995,1.11107226882463,0.42684686333252103,14.0313141322682,55.27325402665482,0.004,0.006999999999999999,2.39244003932879,0.193406632120355,0.016710333015199,0.014731821798689,2.504852456353232,2.6341492061126934,0.1820791138203448,0.023547306637604768,0.02,0.03105480069053459,29.657443351262952,0.12914625381946626,20.95022051720729,2.6383137104097103
39,Little Granite 99,0.017,0.042,6.6544589491199995,1.11107226882463,0.42684686333252103,14.0313141322682,55.27325402665482,0.0056,0.005,2.75331462479879,0.222580002004753,0.019230912173211,0.016953963209728,2.3021036224507263,2.5465021811231536,0.18825549515877898,0.03793884057440337,0.02,0.03105480069053459,29.657443351262952,0.13199702072532926,21.73427262491768,2.543137972939832
40,Little Granite 99,0.017,0.042,6.6544589491199995,1.11107226882463,0.42684686333252103,14.0313141322682,55.27325402665482,0.008,0.005,3.1958996153295804,0.25835890180514,0.022322209115964,0.019679249153823998,2.1050705455988057,2.4567749432335497,0.1950316677157912,0.04403736678173637,0.02,0.03105480069053459,29.657443351262952,0.13636176242667727,22.584170843567172,2.4474333996812967
41,Little Granite 99,0.017,0.042,6.6544589491199995,1.11107226882463,0.42684686333252103,14.0313141322682,55.27325402665482,0.0113,0.045,4.18636609175584,0.33842894840386706,0.029240261142094,0.025778200596042997,1.9303722992803063,2.372907920716321,0.20182525805912072,0.006409481636371527,0.02,0.03105480069053459,29.657443351262952,0.14253728382277925,23.432801559576305,2.3587983658772647
42,Little Granite 99,0.017,0.042,6.6544589491199995,1.11107226882463,0.42684686333252103,14.0313141322682,55.27325402665482,0.016,0.062,3.7193280720089295,0.30067324753507896,0.025978168587031,0.022902341319731,1.769095987801356,2.291345271173336,0.2089057413592552,0.00413305339308159,0.02,0.03105480069053459,29.657443351262952,0.15168072919778947,24.331639994338985,2.2716616734225368
43,Little Granite 99,0.017,0.042,6.6544589491199995,1.11107226882463,0.42684686333252103,14.0313141322682,55.27325402665482,0.0226,0.109,4.61958971805163,0.373451068557124,0.032266172323336,0.028445842483261,1.6222805205094657,2.2131259818417583,0.2161826775472082,0.002919948053873009,0.02,0.03105480069053459,29.657443351262952,0.16520700729895724,25.309569089864432,2.1838875972325327
44,Little Granite 99,0.017,0.042,6.6544589491199995,1.11107226882463,0.42684686333252103,14.0313141322682,55.27325402665482,0.032,0.134,3.79410230758968,0.306718052351631,0.026500439723181,0.023362775309967002,1.486744709986756,2.137055847520726,0.22376691719772068,0.0019507537763800797,0.02,0.03105480069053459,29.657443351262952,0.18582686958775446,26.47031639836761,2.0881221514248107
45,Little Granite 99,0.017,0.042,6.6544589491199995,1.11107226882463,0.42684686333252103,14.0313141322682,55.27325402665482,0.045,0.14400000000000002,0.673979591836731,0.054485011466187006,0.004707504990679,0.004150134205946,1.3648791996610314,2.0650246951994,0.2314598031931827,0.00032246491665484915,0.02,0.03105480069053459,29.657443351262952,0.21681028362899007,27.96586498608127,1.976454297199981
46,Little Granite 99,0.017,0.042,6.6544589491199995,1.11107226882463,0.42684686333252103,14.0313141322682,55.27325402665482,0.064,0.156,2.07669934640521,0.167881919677058,0.014504997860097997,0.012787599353703999,1.2494579813596771,1.9931563788899664,0.2396854277642751,0.000917164518286941,0.02,0.03105480069053459,29.657443351262952,0.26642745996525075,30.30721632050519,1.8237654505160923
47,Little Granite 99,0.017,0.042,6.51287471616,1.10119998627457,0.421582814830839,14.028900257357302,54.591601858075,0.004,0.006999999999999999,13.5698742213549,1.09699872444259,0.09478068979184,0.083572989415916,2.473011820697677,2.6117788427095148,0.1797646003611048,0.1360691877103184,0.02,0.03105480069053459,29.657443351262952,0.12914625381946626,20.95022051720729,2.605776956535452
48,Little Granite 99,0.017,0.042,6.51287471616,1.10119998627457,0.421582814830839,14.028900257357302,54.591601858075,0.0056,0.005,14.0807142649962,1.1382954135001,0.098348723726409,0.086719107711786,2.2728401282576445,2.524876068611757,0.1858624605726425,0.19766814707579347,0.02,0.03105480069053459,29.657443351262952,0.13199702072532926,21.73427262491768,2.511774964830772
49,Little Granite 99,0.017,0.042,6.51287471616,1.10119998627457,0.421582814830839,14.028900257357302,54.591601858075,0.008,0.005,13.526445284351402,1.09348789687562,0.094477354290054,0.083305522965356,2.0783115629143003,2.435910758770403,0.19255248760933416,0.1898871978765039,0.02,0.03105480069053459,29.657443351262952,0.13636176242667727,22.584170843567172,2.4172506591546954
50,Little Granite 99,0.017,0.042,6.51287471616,1.10119998627457,0.421582814830839,14.028900257357302,54.591601858075,0.0113,0.045,15.7984797748105,1.2771608548755502,0.110346697861248,0.097298336113536,1.905833904487929,2.3527558787512173,0.1992597074328635,0.024642501674667854,0.02,0.03105480069053459,29.657443351262952,0.14253728382277925,23.432801559576305,2.329708708507583
51,Little Granite 99,0.017,0.042,6.51287471616,1.10119998627457,0.421582814830839,14.028900257357302,54.591601858075,0.016,0.062,15.7600544395615,1.27405452219576,0.110078310717714,0.09706168542070899,1.7466076010183107,2.2718858219196005,0.20625017425307215,0.017842184823391817,0.02,0.03105480069053459,29.657443351262952,0.15168072919778947,24.331639994338985,2.24364662105704
52,Little Granite 99,0.017,0.042,6.51287471616,1.10119998627457,0.421582814830839,14.028900257357302,54.591601858075,0.0226,0.109,22.8617701468714,1.8481625017681,0.159681240152764,0.14079912925846,1.601658335990552,2.194330738199562,0.21343459605956808,0.014721950937781838,0.02,0.03105480069053459,29.657443351262952,0.16520700729895724,25.309569089864432,2.156955010345749
53,Little Granite 99,0.017,0.042,6.51287471616,1.10119998627457,0.421582814830839,14.028900257357302,54.591601858075,0.032,0.134,16.1711483986931,1.30728766359685,0.112949654134768,0.099593495998686,1.4678453586457858,2.118906564197224,0.2209224143330405,0.008470676072280636,0.02,0.03105480069053459,29.657443351262952,0.18582686958775446,26.47031639836761,2.062370582825432
54,Little Granite 99,0.017,0.042,6.51287471616,1.10119998627457,0.421582814830839,14.028900257357302,54.591601858075,0.045,0.14400000000000002,11.886027777778,0.9608753256085659,0.08301962813258,0.07320265887993901,1.3475289277394928,2.0474870841008945,0.2285174984637203,0.0057937034052092965,0.02,0.03105480069053459,29.657443351262952,0.21681028362899007,27.96586498608127,1.952079861833184
55,Little Granite 99,0.017,0.042,6.51287471616,1.10119998627457,0.421582814830839,14.028900257357302,54.591601858075,0.064,0.156,7.86012500000008,0.635418350848834,0.05490014551333902,0.048408270608657,1.2335748601176668,1.9762290399953406,0.23663854442292406,0.0035366075060910564,0.02,0.03105480069053459,29.657443351262952,0.26642745996525075,30.30721632050519,1.8012740358849628
56,Little Granite 99,0.017,0.042,6.4845578695679995,1.0992105057731199,0.420524217291928,14.0284112402612,54.45452194556635,0.004,0.006999999999999999,4.6498045827669685,0.37589366069256,0.032477212283837,0.028637819997611,2.466610171536744,2.6072696545061422,0.17929926093432336,0.046801147689973004,0.02,0.03105480069053459,29.657443351262952,0.12914625381946626,20.95022051720729,2.5992338314931134
57,Little Granite 99,0.017,0.042,6.4845578695679995,1.0992105057731199,0.420524217291928,14.0284112402612,54.45452194556635,0.0056,0.005,3.7444364502740495,0.30270302750800704,0.026153541576692002,0.023061721228643996,2.266956620972319,2.5205168990783546,0.1853813342816852,0.052763828734711866,0.02,0.03105480069053459,29.657443351262952,0.13199702072532926,21.73427262491768,2.505467879478788
58,Little Granite 99,0.017,0.042,6.4845578695679995,1.0992105057731199,0.420524217291928,14.0284112402612,54.45452194556635,0.008,0.005,2.77232476784911,0.224116796107447,0.019363691183683997,0.017074553621206003,2.072931595597883,2.431705171550814,0.1920540416070512,0.039065549967362466,0.02,0.03105480069053459,29.657443351262952,0.13636176242667727,22.584170843567172,2.4111809250272773
59,Little Granite 99,0.017,0.042,6.4845578695679995,1.0992105057731199,0.420524217291928,14.0284112402612,54.45452194556635,0.0113,0.045,1.54722317049812,0.125078671826849,0.01080679724584,0.009529238888248002,1.9009003917858016,2.3486938372389097,0.1987438963250186,0.0024224804947786003,0.02,0.03105480069053459,29.657443351262952,0.14253728382277925,23.432801559576305,2.3238587928600607
60,Little Granite 99,0.017,0.042,6.4845578695679995,1.0992105057731199,0.420524217291928,14.0284112402612,54.45452194556635,0.016,0.062,0.893744509434372,0.07225097085160699,0.006242483881579001,0.005504509690556999,1.7420862482911588,2.2679633862136366,0.20571626509838226,0.0010156440752410695,0.02,0.03105480069053459,29.657443351262952,0.15168072919778947,24.331639994338985,2.238012807942078
61,Little Granite 99,0.017,0.042,6.4845578695679995,1.0992105057731199,0.420524217291928,14.0284112402612,54.45452194556635,0.0226,0.109,0.699741455320734,0.05656761967022901,0.0048874423395079995,0.004309658499759,1.5975121885747543,2.190542186331732,0.2128820866516569,0.00045230454112647913,0.02,0.03105480069053459,29.657443351262952,0.16520700729895724,25.309569089864432,2.1515388805008704
62,Little Granite 99,0.017,0.042,6.4845578695679995,1.0992105057731199,0.420524217291928,14.0284112402612,54.45452194556635,0.045,0.14400000000000002,1.00582777777778,0.08131186562471901,0.007025345189976,0.0061948226717639995,1.3440406081439322,2.0439520335174297,0.2279259400552809,0.0004921312862361571,0.02,0.03105480069053459,29.657443351262952,0.21681028362899007,27.96586498608127,1.9471781749882795
63,Little Granite 99,0.017,0.042,6.4845578695679995,1.0992105057731199,0.420524217291928,14.0284112402612,54.45452194556635,0.064,0.156,3.39883194444444,0.274764102218629,0.02373961843169,0.020933167339521,1.23038151480474,1.9728170013414232,0.2360259601273761,0.0015350585153458668,0.02,0.03105480069053459,29.657443351262952,0.26642745996525075,30.30721632050519,1.7967510235746602
64,Little Granite 99,0.017,0.042,6.144755710464,1.0749293842351402,0.407664791133229,14.0223719460041,52.78932913342409,0.004,0.006999999999999999,12.8809179118764,1.0413029839835402,0.08996857781617802,0.079366836928275,2.3888858081854654,2.552206820283777,0.17364943386951695,0.1358314462912558,0.02,0.03105480069053459,29.657443351262952,0.12914625381946626,20.95022051720729,2.5197505243472738
65,Little Granite 99,0.017,0.042,6.144755710464,1.0749293842351402,0.407664791133229,14.0223719460041,52.78932913342409,0.0056,0.005,14.7371391283514,1.19136128765977,0.10293361525380401,0.090804096881227,2.1955231877787598,2.4672859888347594,0.1795398351390753,0.2175678557981695,0.02,0.03105480069053459,29.657443351262952,0.13199702072532926,21.73427262491768,2.4288518895683104
66,Little Granite 99,0.017,0.042,6.144755710464,1.0749293842351402,0.407664791133229,14.0223719460041,52.78932913342409,0.008,0.005,16.331873371646303,1.3202807899471498,0.114072260251434,0.100630183305924,2.007611672666961,2.3803495973712567,0.18600224750878705,0.2411112930189059,0.02,0.03105480069053459,29.657443351262952,0.13636176242667727,22.584170843567172,2.3374481843534447
67,Little Granite 99,0.017,0.042,6.144755710464,1.0749293842351402,0.407664791133229,14.0223719460041,52.78932913342409,0.0113,0.045,16.8076453065121,1.3587425470098702,0.11739535606165301,0.10356169127980301,1.8410011295687416,2.299091229726359,0.19248127845642604,0.027570580682854867,0.02,0.03105480069053459,29.657443351262952,0.14253728382277925,23.432801559576305,2.2527963205428425
68,Little Granite 99,0.017,0.042,6.144755710464,1.0749293842351402,0.407664791133229,14.0223719460041,52.78932913342409,0.016,0.062,16.7174986111098,1.3514550211083098,0.11676571382375801,0.10300624498920698,1.6871911484596316,2.2200655426332085,0.19923391388263625,0.019903578165354263,0.02,0.03105480069053459,29.657443351262952,0.15168072919778947,24.331639994338985,2.1695754641161096
69,Little Granite 99,0.017,0.042,6.144755710464,1.0749293842351402,0.407664791133229,14.0223719460041,52.78932913342409,0.0226,0.109,18.4436052681979,1.49099476703297,0.128821947871649,0.11364179336480901,1.5471725736118354,2.1442792349350315,0.2061739047979034,0.01249024258515551,0.02,0.03105480069053459,29.657443351262952,0.16520700729895724,25.309569089864432,2.085745867343285
70,Little Granite 99,0.017,0.042,6.144755710464,1.0749293842351402,0.407664791133229,14.0223719460041,52.78932913342409,0.032,0.134,11.0083333333325,0.889921853947655,0.076889248181077,0.067828752771814,1.417911495428532,2.0705752543775318,0.21340697031575726,0.006064127524226561,0.02,0.03105480069053459,29.657443351262952,0.18582686958775446,26.47031639836761,1.994284025130865
71,Little Granite 99,0.017,0.042,6.144755710464,1.0749293842351402,0.407664791133229,14.0223719460041,52.78932913342409,0.045,0.14400000000000002,11.8653726053632,0.9592055461085859,0.082875359183782,0.07310947085493,1.3016878132864484,2.0007845819375194,0.2207436417501789,0.0060823364676928105,0.02,0.03105480069053459,29.657443351262952,0.21681028362899007,27.96586498608127,1.8876344128707467
72,Little Granite 99,0.017,0.042,6.144755710464,1.0749293842351402,0.407664791133229,14.0223719460041,52.78932913342409,0.064,0.156,3.51603304597717,0.28423872643307696,0.024558225963817997,0.021664327286582998,1.1916101621925133,1.9311517514231544,0.2285883924984524,0.0016637187161282743,0.02,0.03105480069053459,29.657443351262952,0.26642745996525075,30.30721632050519,1.7418072506285571
73,Little Granite 99,0.017,0.042,6.116438863872,1.0728708659543,0.406579757272664,14.0218538069628,52.64882592875181,0.004,0.006999999999999999,12.0351859560586,0.9729333836749068,0.08406144434951203,0.07415853002882597,2.3823311466569295,2.5475361599306607,0.17317297188889966,0.12742143607392878,0.02,0.03105480069053459,29.657443351262952,0.12914625381946626,20.95022051720729,2.51304399805764
74,Little Granite 99,0.017,0.042,6.116438863872,1.0728708659543,0.406579757272664,14.0218538069628,52.64882592875181,0.0056,0.005,11.3028378905005,0.9137298213824159,0.07894625656744099,0.069645940343089,2.189499055180046,2.462770720865308,0.17904720915377506,0.1675348746057987,0.02,0.03105480069053459,29.657443351262952,0.13199702072532926,21.73427262491768,2.422387297580484
75,Little Granite 99,0.017,0.042,6.116438863872,1.0728708659543,0.406579757272664,14.0218538069628,52.64882592875181,0.008,0.005,11.8869880817865,0.960952957298828,0.083026335510619,0.073245362874655,2.0021031097107804,2.37599340656008,0.1854918873109744,0.17619336639309646,0.02,0.03105480069053459,29.657443351262952,0.13636176242667727,22.584170843567172,2.3312268709545383
76,Little Granite 99,0.017,0.042,6.116438863872,1.0728708659543,0.406579757272664,14.0218538069628,52.64882592875181,0.0113,0.045,13.3140202884634,1.0763153022201601,0.092993642111822,0.08203846429721201,1.8359496977792624,2.2948837291191757,0.1919531386126975,0.02192726327411449,0.02,0.03105480069053459,29.657443351262952,0.14253728382277925,23.432801559576305,2.246800315143528
77,Little Granite 99,0.017,0.042,6.116438863872,1.0728708659543,0.406579757272664,14.0218538069628,52.64882592875181,0.016,0.062,16.0674996794896,1.29890862404928,0.112225705117858,0.099004881338768,1.682561728655945,2.2160026474484438,0.19868724350249806,0.019206327978740133,0.02,0.03105480069053459,29.657443351262952,0.15168072919778947,24.331639994338985,2.16380095797082
78,Little Granite 99,0.017,0.042,6.116438863872,1.0728708659543,0.406579757272664,14.0218538069628,52.64882592875181,0.0226,0.109,21.156388034191306,1.71029814342695,0.147769759592089,0.130361644852298,1.542927327915006,2.140355018445003,0.20560818970117148,0.01438476450593989,0.02,0.03105480069053459,29.657443351262952,0.16520700729895724,25.309569089864432,2.08019448066525
79,Little Granite 99,0.017,0.042,6.116438863872,1.0728708659543,0.406579757272664,14.0218538069628,52.64882592875181,0.032,0.134,25.686111111115302,2.07648432587836,0.17940824575589,0.15827293812593698,1.4140209108023167,2.066785907964693,0.21282140635036548,0.01420631005345522,0.02,0.03105480069053459,29.657443351262952,0.18582686958775446,26.47031639836761,1.98897607177822
80,Little Granite 99,0.017,0.042,6.116438863872,1.0728708659543,0.406579757272664,14.0218538069628,52.64882592875181,0.045,0.14400000000000002,22.0166666666703,1.7798437078957399,0.15377849636219199,0.135662518393661,1.2981161163876558,1.9971229419877232,0.2201379439994435,0.011331223495017894,0.02,0.03105480069053459,29.657443351262952,0.21681028362899007,27.96586498608127,1.8826103163608687
81,Little Granite 99,0.017,0.042,6.116438863872,1.0728708659543,0.406579757272664,14.0218538069628,52.64882592875181,0.064,0.156,20.7323611111145,1.67601949160182,0.144808084074397,0.127748871487364,1.1883404929915196,1.927617531512448,0.2279611668751985,0.00984944811490014,0.02,0.03105480069053459,29.657443351262952,0.26642745996525075,30.30721632050519,1.7371712852800267
82,Little Granite 99,0.017,0.042,6.3712904832,1.09120133936905,0.41627013205950103,14.026433755086801,53.9036519406489,0.004,0.006999999999999999,2.7499566228345,0.222308538628496,0.019207457737501998,0.016939177581524,2.440889534372656,2.589113096421674,0.17742961355854536,0.02810420379555292,0.02,0.03105480069053459,29.657443351262952,0.12914625381946626,20.95022051720729,2.5729395972885145
83,Little Granite 99,0.017,0.042,6.3712904832,1.09120133936905,0.41627013205950103,14.026433755086801,53.9036519406489,0.0056,0.005,4.3407658298877205,0.35091073806691303,0.030318687768981008,0.026738241113233,2.243317782989256,2.5029644024107065,0.18344825833059386,0.062106897650141324,0.02,0.03105480069053459,29.657443351262952,0.13199702072532926,21.73427262491768,2.4801221955249626
84,Little Granite 99,0.017,0.042,6.3712904832,1.09120133936905,0.41627013205950103,14.026433755086801,53.9036519406489,0.008,0.005,5.33672070100842,0.43142447057465,0.037275074257650004,0.032873122036448,2.051315891378949,2.4147710875247705,0.190051378631464,0.07635684101703763,0.02,0.03105480069053459,29.657443351262952,0.13636176242667727,22.584170843567172,2.386789061862004
85,Little Granite 99,0.017,0.042,6.3712904832,1.09120133936905,0.41627013205950103,14.026433755086801,53.9036519406489,0.0113,0.045,6.504734333976001,0.5258475613561839,0.045433229301174,0.040067850194046,1.8810784556530389,2.3323377469746154,0.19667146326290008,0.010340952248564107,0.02,0.03105480069053459,29.657443351262952,0.14253728382277925,23.432801559576305,2.300350293310108
86,Little Granite 99,0.017,0.042,6.3712904832,1.09120133936905,0.41627013205950103,14.026433755086801,53.9036519406489,0.016,0.062,7.50557690841337,0.6067564194351961,0.052423754639200994,0.04623283838286701,1.723920294762499,2.2521694286524774,0.2035711175113828,0.008660358547171247,0.02,0.03105480069053459,29.657443351262952,0.15168072919778947,24.331639994338985,2.215372739083357
87,Little Granite 99,0.017,0.042,6.3712904832,1.09120133936905,0.41627013205950103,14.026433755086801,53.9036519406489,0.0226,0.109,18.2717929172963,1.47710532880326,0.127621900408602,0.11255055530290302,1.5808537406856973,2.1752873216316813,0.21066220678321956,0.011992180294795393,0.02,0.03105480069053459,29.657443351262952,0.16520700729895724,25.309569089864432,2.129773594692901
88,Little Granite 99,0.017,0.042,6.3712904832,1.09120133936905,0.41627013205950103,14.026433755086801,53.9036519406489,0.032,0.134,7.04533333333381,0.5695499865265811,0.049209118835897,0.04339783088337002,1.4487788376338322,2.1005176388527214,0.21805275110177305,0.0037613195372435664,0.02,0.03105480069053459,29.657443351262952,0.18582686958775446,26.47031639836761,2.036381096826371
89,Little Granite 99,0.017,0.042,6.93762741504,1.13045445675703,0.4372348482150379,14.0359926936494,56.61841496506168,0.004,0.006999999999999999,8.67534917695423,0.701321679624432,0.060594193119551,0.05340200620280902,2.5677218994252593,2.6780433003758124,0.18664912849402301,0.08236128804362285,0.02,0.03105480069053459,29.657443351262952,0.12914625381946626,20.95022051720729,2.702521193920542
90,Little Granite 99,0.017,0.042,6.93762741504,1.13045445675703,0.4372348482150379,14.0359926936494,56.61841496506168,0.0056,0.005,9.229225761316313,0.746097474641577,0.06446282180903201,0.056811450617135,2.3598844980621774,2.5889359447789686,0.19298055064405806,0.12266748786473257,0.02,0.03105480069053459,29.657443351262952,0.13199702072532926,21.73427262491768,2.6050292062753653
91,Little Granite 99,0.017,0.042,6.93762741504,1.13045445675703,0.4372348482150379,14.0359926936494,56.61841496506168,0.008,0.005,10.2849858230447,0.831445903237244,0.07183692603969799,0.063310290515691,2.15790627111343,2.4977136988445485,0.19992681941682816,0.13669980627468706,0.02,0.03105480069053459,29.657443351262952,0.13636176242667727,22.584170843567172,2.5069955127969092
92,Little Granite 99,0.017,0.042,6.93762741504,1.13045445675703,0.4372348482150379,14.0359926936494,56.61841496506168,0.0113,0.045,10.1062568312754,0.8169973186156321,0.07058856832839099,0.062210105781635994,1.9788235371072775,2.4124494004269157,0.2068909563088097,0.014924920383589278,0.02,0.03105480069053459,29.657443351262952,0.14253728382277925,23.432801559576305,2.4162034070537066
93,Little Granite 99,0.017,0.042,6.93762741504,1.13045445675703,0.4372348482150379,14.0359926936494,56.61841496506168,0.016,0.062,11.2871378806586,0.9124606209101508,0.07883659764663703,0.06947914081845699,1.8134993971769289,2.3295277115502766,0.21414916919948848,0.012098355642440514,0.02,0.03105480069053459,29.657443351262952,0.15168072919778947,24.331639994338985,2.3269461071359987
94,Little Granite 99,0.017,0.042,6.93762741504,1.13045445675703,0.4372348482150379,14.0359926936494,56.61841496506168,0.0226,0.109,20.6797594650215,1.6717671354099801,0.144440680499422,0.12729639126887501,1.6629991095784094,2.2500051505797414,0.2216087758696515,0.012608202955835807,0.02,0.03105480069053459,29.657443351262952,0.16520700729895724,25.309569089864432,2.23703591175463
95,Little Granite 99,0.017,0.042,6.93762741504,1.13045445675703,0.4372348482150379,14.0359926936494,56.61841496506168,0.032,0.134,14.947419753087301,1.20836052975645,0.10440234977095696,0.09201038322362899,1.524061562451536,2.172667545944896,0.2293834006326209,0.007413027960865703,0.02,0.03105480069053459,29.657443351262952,0.18582686958775446,26.47031639836761,2.1389398642984587
